"Pressure","Velocity:0","Velocity:1","Velocity:2","Nu_Tilde","Pressure_Coefficient","Density","Laminar_Viscosity","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Heat_Flux","Y_Plus","Eddy_Viscosity","Points:0","Points:1","Points:2"
0.127,0,0,0,0,0.253,1,1.67e-07,0.00289,-3.88e-05,0,-0,7.03,0,0.0218,-0.0598,0
0.129,0,0,0,0,0.257,1,1.67e-07,0.00289,-4.49e-05,0,-0,7.03,0,0.0176,-0.0598,0
0.131,0,0,0,0,0.262,1,1.67e-07,0.00288,-5.11e-05,0,-0,7.02,0,0.0135,-0.0597,0
0.133,0,0,0,0,0.266,1,1.67e-07,0.00288,-5.73e-05,0,-0,7.02,0,0.00945,-0.0596,0
0.135,0,0,0,0,0.271,1,1.67e-07,0.00287,-6.36e-05,0,-0,7.01,0,0.00539,-0.0595,0
0.138,0,0,0,0,0.275,1,1.67e-07,0.00287,-7e-05,0,-0,7.01,0,0.00134,-0.0594,0
0.14,0,0,0,0,0.28,1,1.67e-07,0.00286,-7.65e-05,0,-0,7,0,-0.00268,-0.0593,0
0.142,0,0,0,0,0.285,1,1.67e-07,0.00286,-8.3e-05,0,-0,6.99,0,-0.00668,-0.0592,0
0.145,0,0,0,0,0.29,1,1.67e-07,0.00285,-8.95e-05,0,-0,6.99,0,-0.0107,-0.0591,0
0.147,0,0,0,0,0.295,1,1.67e-07,0.00285,-9.62e-05,0,-0,6.98,0,-0.0146,-0.059,0
0.15,0,0,0,0,0.3,1,1.67e-07,0.00284,-0.000103,0,-0,6.97,0,-0.0185,-0.0588,0
0.152,0,0,0,0,0.305,1,1.67e-07,0.00283,-0.00011,0,-0,6.96,0,-0.0224,-0.0587,0
0.155,0,0,0,0,0.31,1,1.67e-07,0.00282,-0.000116,0,-0,6.95,0,-0.0263,-0.0585,0
0.158,0,0,0,0,0.316,1,1.67e-07,0.00282,-0.000123,0,-0,6.94,0,-0.0302,-0.0584,0
0.161,0,0,0,0,0.321,1,1.67e-07,0.00281,-0.00013,0,-0,6.93,0,-0.034,-0.0582,0
0.163,0,0,0,0,0.327,1,1.67e-07,0.0028,-0.000137,0,-0,6.92,0,-0.0378,-0.058,0
0.166,0,0,0,0,0.333,1,1.67e-07,0.00279,-0.000144,0,-0,6.91,0,-0.0416,-0.0578,0
0.169,0,0,0,0,0.339,1,1.67e-07,0.00278,-0.000151,0,-0,6.9,0,-0.0454,-0.0576,0
0.172,0,0,0,0,0.345,1,1.67e-07,0.00277,-0.000158,0,-0,6.89,0,-0.0491,-0.0574,0
0.175,0,0,0,0,0.351,1,1.67e-07,0.00276,-0.000165,0,-0,6.87,0,-0.0528,-0.0572,0
0.179,0,0,0,0,0.357,1,1.67e-07,0.00275,-0.000172,0,-0,6.86,0,-0.0565,-0.057,0
0.182,0,0,0,0,0.364,1,1.67e-07,0.00273,-0.000179,0,-0,6.84,0,-0.0602,-0.0567,0
0.185,0,0,0,0,0.37,1,1.67e-07,0.00272,-0.000186,0,-0,6.83,0,-0.0638,-0.0565,0
0.188,0,0,0,0,0.377,1,1.67e-07,0.00271,-0.000193,0,-0,6.81,0,-0.0674,-0.0563,0
0.192,0,0,0,0,0.384,1,1.67e-07,0.00269,-0.0002,0,-0,6.8,0,-0.071,-0.056,0
0.195,0,0,0,0,0.39,1,1.67e-07,0.00268,-0.000207,0,-0,6.78,0,-0.0745,-0.0557,0
0.199,0,0,0,0,0.398,1,1.67e-07,0.00266,-0.000214,0,-0,6.76,0,-0.0781,-0.0554,0
0.202,0,0,0,0,0.405,1,1.67e-07,0.00265,-0.000221,0,-0,6.74,0,-0.0816,-0.0552,0
0.206,0,0,0,0,0.412,1,1.67e-07,0.00263,-0.000228,0,-0,6.72,0,-0.085,-0.0549,0
0.21,0,0,0,0,0.42,1,1.67e-07,0.00261,-0.000235,0,-0,6.69,0,-0.0885,-0.0546,0
0.214,0,0,0,0,0.427,1,1.67e-07,0.00259,-0.000242,0,-0,6.67,0,-0.0919,-0.0542,0
0.218,0,0,0,0,0.435,1,1.67e-07,0.00257,-0.000249,0,-0,6.65,0,-0.0952,-0.0539,0
0.222,0,0,0,0,0.443,1,1.67e-07,0.00255,-0.000256,0,-0,6.62,0,-0.0986,-0.0536,0
0.226,0,0,0,0,0.451,1,1.67e-07,0.00253,-0.000263,0,-0,6.59,0,-0.102,-0.0533,0
0.23,0,0,0,0,0.459,1,1.67e-07,0.00251,-0.000269,0,-0,6.57,0,-0.105,-0.0529,0
0.234,0,0,0,0,0.468,1,1.67e-07,0.00248,-0.000276,0,-0,6.54,0,-0.108,-0.0526,0
0.238,0,0,0,0,0.476,1,1.67e-07,0.00246,-0.000282,0,-0,6.5,0,-0.112,-0.0522,0
0.243,0,0,0,0,0.485,1,1.67e-07,0.00243,-0.000288,0,-0,6.47,0,-0.115,-0.0518,0
0.247,0,0,0,0,0.494,1,1.67e-07,0.00241,-0.000294,0,-0,6.44,0,-0.118,-0.0514,0
0.252,0,0,0,0,0.503,1,1.67e-07,0.00238,-0.0003,0,-0,6.4,0,-0.121,-0.051,0
0.256,0,0,0,0,0.512,1,1.67e-07,0.00235,-0.000306,0,-0,6.36,0,-0.124,-0.0507,0
0.261,0,0,0,0,0.522,1,1.67e-07,0.00232,-0.000311,0,-0,6.32,0,-0.127,-0.0502,0
0.266,0,0,0,0,0.531,1,1.67e-07,0.00229,-0.000317,0,-0,6.28,0,-0.13,-0.0498,0
0.271,0,0,0,0,0.541,1,1.67e-07,0.00226,-0.000322,0,-0,6.24,0,-0.133,-0.0494,0
0.276,0,0,0,0,0.551,1,1.67e-07,0.00222,-0.000326,0,-0,6.19,0,-0.136,-0.049,0
0.281,0,0,0,0,0.561,1,1.67e-07,0.00219,-0.000331,0,-0,6.15,0,-0.139,-0.0485,0
0.286,0,0,0,0,0.571,1,1.67e-07,0.00215,-0.000335,0,-0,6.1,0,-0.142,-0.0481,0
0.291,0,0,0,0,0.582,1,1.67e-07,0.00211,-0.000339,0,-0,6.05,0,-0.145,-0.0476,0
0.296,0,0,0,0,0.592,1,1.67e-07,0.00207,-0.000342,0,-0,5.99,0,-0.148,-0.0472,0
0.302,0,0,0,0,0.603,1,1.67e-07,0.00203,-0.000345,0,-0,5.94,0,-0.151,-0.0467,0
0.307,0,0,0,0,0.614,1,1.67e-07,0.00199,-0.000348,0,-0,5.88,0,-0.153,-0.0462,0
0.313,0,0,0,0,0.625,1,1.67e-07,0.00195,-0.00035,0,-0,5.81,0,-0.156,-0.0458,0
0.318,0,0,0,0,0.637,1,1.67e-07,0.0019,-0.000352,0,-0,5.75,0,-0.159,-0.0453,0
0.324,0,0,0,0,0.648,1,1.67e-07,0.00186,-0.000354,0,-0,5.68,0,-0.161,-0.0448,0
0.33,0,0,0,0,0.66,1,1.67e-07,0.00181,-0.000355,0,-0,5.61,0,-0.164,-0.0443,0
0.336,0,0,0,0,0.671,1,1.67e-07,0.00177,-0.000355,0,-0,5.54,0,-0.167,-0.0437,0
0.342,0,0,0,0,0.683,1,1.67e-07,0.00172,-0.000355,0,-0,5.47,0,-0.169,-0.0432,0
0.348,0,0,0,0,0.696,1,1.67e-07,0.00167,-0.000355,0,-0,5.39,0,-0.172,-0.0427,0
0.354,0,0,0,0,0.708,1,1.67e-07,0.00162,-0.000354,0,-0,5.31,0,-0.174,-0.0422,0
0.36,0,0,0,0,0.72,1,1.67e-07,0.00157,-0.000353,0,-0,5.23,0,-0.177,-0.0416,0
0.366,0,0,0,0,0.733,1,1.67e-07,0.00152,-0.000351,0,-0,5.15,0,-0.179,-0.0411,0
0.373,0,0,0,0,0.745,1,1.67e-07,0.00147,-0.000349,0,-0,5.07,0,-0.181,-0.0405,0
0.379,0,0,0,0,0.758,1,1.67e-07,0.00142,-0.000347,0,-0,4.99,0,-0.184,-0.04,0
0.385,0,0,0,0,0.771,1,1.67e-07,0.00137,-0.000345,0,-0,4.91,0,-0.186,-0.0394,0
0.392,0,0,0,0,0.784,1,1.67e-07,0.00132,-0.000342,0,-0,4.82,0,-0.188,-0.0388,0
0.398,0,0,0,0,0.797,1,1.67e-07,0.00128,-0.00034,0,-0,4.74,0,-0.191,-0.0382,0
0.405,0,0,0,0,0.81,1,1.67e-07,0.00123,-0.000337,0,-0,4.66,0,-0.193,-0.0376,0
0.411,0,0,0,0,0.823,1,1.67e-07,0.00119,-0.000335,0,-0,4.58,0,-0.195,-0.037,0
0.418,0,0,0,0,0.836,1,1.67e-07,0.00114,-0.000332,0,-0,4.5,0,-0.197,-0.0364,0
0.425,0,0,0,0,0.849,1,1.67e-07,0.0011,-0.000329,0,-0,4.42,0,-0.199,-0.0358,0
0.431,0,0,0,0,0.862,1,1.67e-07,0.00106,-0.000326,0,-0,4.34,0,-0.201,-0.0352,0
0.437,0,0,0,0,0.875,1,1.67e-07,0.00102,-0.000323,0,-0,4.26,0,-0.203,-0.0346,0
0.444,0,0,0,0,0.888,1,1.67e-07,0.000977,-0.000319,0,-0,4.18,0,-0.205,-0.034,0
0.45,0,0,0,0,0.9,1,1.67e-07,0.000933,-0.000314,0,-0,4.09,0,-0.207,-0.0333,0
0.456,0,0,0,0,0.912,1,1.67e-07,0.000887,-0.000307,0,-0,3.99,0,-0.209,-0.0327,0
0.462,0,0,0,0,0.924,1,1.67e-07,0.000838,-0.0003,0,-0,3.88,0,-0.211,-0.0321,0
0.468,0,0,0,0,0.936,1,1.67e-07,0.000787,-0.00029,0,-0,3.77,0,-0.212,-0.0314,0
0.473,0,0,0,0,0.947,1,1.67e-07,0.000732,-0.000278,0,-0,3.64,0,-0.214,-0.0308,0
0.479,0,0,0,0,0.957,1,1.67e-07,0.000672,-0.000264,0,-0,3.49,0,-0.216,-0.0301,0
0.483,0,0,0,0,0.967,1,1.67e-07,0.000607,-0.000246,0,-0,3.33,0,-0.218,-0.0294,0
0.488,0,0,0,0,0.976,1,1.67e-07,0.000537,-0.000225,0,-0,3.13,0,-0.219,-0.0288,0
0.492,0,0,0,0,0.984,1,1.67e-07,0.000459,-0.000199,0,-0,2.9,0,-0.221,-0.0281,0
0.495,0,0,0,0,0.99,1,1.67e-07,0.000375,-0.000168,0,-0,2.63,0,-0.222,-0.0274,0
0.498,0,0,0,0,0.996,1,1.67e-07,0.000282,-0.000131,0,-0,2.28,0,-0.224,-0.0267,0
0.5,0,0,0,0,0.999,1,1.67e-07,0.00018,-8.66e-05,0,-0,1.83,0,-0.225,-0.026,0
0.501,0,0,0,0,1,1,1.67e-07,6.9e-05,-3.44e-05,0,-0,1.14,0,-0.227,-0.0253,0
0.501,0,0,0,0,1,1,1.67e-07,-5.24e-05,2.71e-05,0,-0,0.992,0,-0.228,-0.0246,0
0.499,0,0,0,0,0.999,1,1.67e-07,-0.000185,9.92e-05,0,-0,1.87,0,-0.229,-0.0239,0
0.497,0,0,0,0,0.993,1,1.67e-07,-0.000329,0.000184,0,-0,2.5,0,-0.231,-0.0232,0
0.492,0,0,0,0,0.985,1,1.67e-07,-0.000487,0.000282,0,-0,3.05,0,-0.232,-0.0225,0
0.486,0,0,0,0,0.973,1,1.67e-07,-0.000657,0.000397,0,-0,3.56,0,-0.233,-0.0218,0
0.478,0,0,0,0,0.956,1,1.67e-07,-0.000842,0.00053,0,-0,4.04,0,-0.234,-0.0211,0
0.468,0,0,0,0,0.936,1,1.67e-07,-0.00104,0.000685,0,-0,4.52,0,-0.235,-0.0203,0
0.455,0,0,0,0,0.909,1,1.67e-07,-0.00126,0.000863,0,-0,4.98,0,-0.237,-0.0196,0
0.438,0,0,0,0,0.877,1,1.67e-07,-0.00149,0.00107,0,-0,5.45,0,-0.238,-0.0189,0
0.419,0,0,0,0,0.838,1,1.67e-07,-0.00173,0.00131,0,-0,5.92,0,-0.239,-0.0181,0
0.396,0,0,0,0,0.791,1,1.67e-07,-0.00199,0.00158,0,-0,6.38,0,-0.24,-0.0174,0
0.368,0,0,0,0,0.736,1,1.67e-07,-0.00226,0.00189,0,-0,6.85,0,-0.241,-0.0166,0
0.335,0,0,0,0,0.67,1,1.67e-07,-0.00254,0.00224,0,-0,7.33,0,-0.241,-0.0159,0
0.297,0,0,0,0,0.595,1,1.67e-07,-0.00283,0.00263,0,-0,7.8,0,-0.242,-0.0151,0
0.253,0,0,0,0,0.507,1,1.67e-07,-0.00312,0.00308,0,-0,8.28,0,-0.243,-0.0143,0
0.203,0,0,0,0,0.406,1,1.67e-07,-0.00341,0.00358,0,-0,8.76,0,-0.244,-0.0136,0
0.146,0,0,0,0,0.291,1,1.67e-07,-0.00369,0.00413,0,-0,9.24,0,-0.244,-0.0128,0
0.0803,0,0,0,0,0.161,1,1.67e-07,-0.00395,0.00474,0,-0,9.71,0,-0.245,-0.012,0
0.00691,0,0,0,0,0.0138,1,1.67e-07,-0.00418,0.00541,0,-0,10.2,0,-0.246,-0.0113,0
-0.0752,0,0,0,0,-0.15,1,1.67e-07,-0.00438,0.00612,0,-0,10.6,0,-0.246,-0.0105,0
-0.166,0,0,0,0,-0.333,1,1.67e-07,-0.00451,0.00687,0,-0,11.1,0,-0.247,-0.00969,0
-0.267,0,0,0,0,-0.533,1,1.67e-07,-0.00458,0.00763,0,-0,11.4,0,-0.247,-0.0089,0
-0.377,0,0,0,0,-0.753,1,1.67e-07,-0.00454,0.00837,0,-0,11.8,0,-0.248,-0.00811,0
-0.496,0,0,0,0,-0.991,1,1.67e-07,-0.0044,0.00904,0,-0,12.1,0,-0.248,-0.00732,0
-0.623,0,0,0,0,-1.25,1,1.67e-07,-0.00415,0.00962,0,-0,12.3,0,-0.249,-0.00652,0
-0.759,0,0,0,0,-1.52,1,1.67e-07,-0.0038,0.0101,0,-0,12.4,0,-0.249,-0.00571,0
-0.9,0,0,0,0,-1.8,1,1.67e-07,-0.00337,0.0105,0,-0,12.5,0,-0.249,-0.00491,0
-1.05,0,0,0,0,-2.09,1,1.67e-07,-0.00288,0.0108,0,-0,12.6,0,-0.249,-0.0041,0
-1.2,0,0,0,0,-2.39,1,1.67e-07,-0.00236,0.0111,0,-0,12.6,0,-0.25,-0.00329,0
-1.35,0,0,0,0,-2.69,1,1.67e-07,-0.0018,0.0114,0,-0,12.7,0,-0.25,-0.00247,0
-1.49,0,0,0,0,-2.99,1,1.67e-07,-0.00121,0.0115,0,-0,12.7,0,-0.25,-0.00165,0
-1.64,0,0,0,0,-3.28,1,1.67e-07,-0.00061,0.0116,0,-0,12.7,0,-0.25,-0.000826,0
-1.78,0,0,0,0,-3.57,1,1.67e-07,0,0.0117,0,-0,12.7,0,-0.25,1.67e-17,0
-1.92,0,0,0,0,-3.84,1,1.67e-07,0.000614,0.0117,0,-0,12.8,0,-0.25,0.000826,0
-2.05,0,0,0,0,-4.1,1,1.67e-07,0.00123,0.0117,0,-0,12.8,0,-0.25,0.00165,0
-2.17,0,0,0,0,-4.34,1,1.67e-07,0.00183,0.0115,0,-0,12.8,0,-0.25,0.00247,0
-2.28,0,0,0,0,-4.56,1,1.67e-07,0.0024,0.0113,0,-0,12.7,0,-0.25,0.00329,0
-2.37,0,0,0,0,-4.75,1,1.67e-07,0.00293,0.011,0,-0,12.7,0,-0.249,0.0041,0
-2.45,0,0,0,0,-4.9,1,1.67e-07,0.00342,0.0107,0,-0,12.6,0,-0.249,0.00491,0
-2.52,0,0,0,0,-5.03,1,1.67e-07,0.00386,0.0103,0,-0,12.5,0,-0.249,0.00571,0
-2.57,0,0,0,0,-5.13,1,1.67e-07,0.00424,0.00983,0,-0,12.4,0,-0.249,0.00652,0
-2.6,0,0,0,0,-5.2,1,1.67e-07,0.00456,0.00937,0,-0,12.3,0,-0.248,0.00732,0
-2.62,0,0,0,0,-5.25,1,1.67e-07,0.00483,0.0089,0,-0,12.2,0,-0.248,0.00811,0
-2.63,0,0,0,0,-5.26,1,1.67e-07,0.00505,0.00842,0,-0,12,0,-0.247,0.0089,0
-2.63,0,0,0,0,-5.26,1,1.67e-07,0.00523,0.00795,0,-0,11.9,0,-0.247,0.00969,0
-2.62,0,0,0,0,-5.24,1,1.67e-07,0.00536,0.0075,0,-0,11.8,0,-0.246,0.0105,0
-2.6,0,0,0,0,-5.2,1,1.67e-07,0.00546,0.00706,0,-0,11.6,0,-0.246,0.0113,0
-2.58,0,0,0,0,-5.15,1,1.67e-07,0.00553,0.00664,0,-0,11.5,0,-0.245,0.012,0
-2.54,0,0,0,0,-5.09,1,1.67e-07,0.00557,0.00625,0,-0,11.4,0,-0.244,0.0128,0
-2.51,0,0,0,0,-5.02,1,1.67e-07,0.00559,0.00588,0,-0,11.2,0,-0.244,0.0136,0
-2.47,0,0,0,0,-4.94,1,1.67e-07,0.0056,0.00553,0,-0,11.1,0,-0.243,0.0143,0
-2.43,0,0,0,0,-4.85,1,1.67e-07,0.00559,0.00521,0,-0,11,0,-0.242,0.0151,0
-2.38,0,0,0,0,-4.76,1,1.67e-07,0.00558,0.00491,0,-0,10.9,0,-0.241,0.0159,0
-2.34,0,0,0,0,-4.67,1,1.67e-07,0.00556,0.00464,0,-0,10.7,0,-0.241,0.0166,0
-2.29,0,0,0,0,-4.58,1,1.67e-07,0.00553,0.00439,0,-0,10.6,0,-0.24,0.0174,0
-2.24,0,0,0,0,-4.48,1,1.67e-07,0.00551,0.00415,0,-0,10.6,0,-0.239,0.0181,0
-2.19,0,0,0,0,-4.39,1,1.67e-07,0.00548,0.00394,0,-0,10.5,0,-0.238,0.0189,0
-2.15,0,0,0,0,-4.29,1,1.67e-07,0.00545,0.00374,0,-0,10.4,0,-0.237,0.0196,0
-2.1,0,0,0,0,-4.2,1,1.67e-07,0.00542,0.00356,0,-0,10.3,0,-0.235,0.0203,0
-2.05,0,0,0,0,-4.11,1,1.67e-07,0.0054,0.0034,0,-0,10.2,0,-0.234,0.0211,0
-2.01,0,0,0,0,-4.02,1,1.67e-07,0.00538,0.00325,0,-0,10.2,0,-0.233,0.0218,0
-1.97,0,0,0,0,-3.93,1,1.67e-07,0.00536,0.00311,0,-0,10.1,0,-0.232,0.0225,0
-1.92,0,0,0,0,-3.85,1,1.67e-07,0.00535,0.00298,0,-0,10.1,0,-0.231,0.0232,0
-1.88,0,0,0,0,-3.76,1,1.67e-07,0.00534,0.00286,0,-0,10,0,-0.229,0.0239,0
-1.84,0,0,0,0,-3.68,1,1.67e-07,0.00533,0.00275,0,-0,10,0,-0.228,0.0246,0
-1.8,0,0,0,0,-3.6,1,1.67e-07,0.00533,0.00265,0,-0,9.97,0,-0.227,0.0253,0
-1.76,0,0,0,0,-3.52,1,1.67e-07,0.00533,0.00256,0,-0,9.95,0,-0.225,0.026,0
-1.72,0,0,0,0,-3.45,1,1.67e-07,0.00534,0.00248,0,-0,9.94,0,-0.224,0.0267,0
-1.69,0,0,0,0,-3.38,1,1.67e-07,0.00535,0.0024,0,-0,9.92,0,-0.222,0.0274,0
-1.65,0,0,0,0,-3.3,1,1.67e-07,0.00536,0.00232,0,-0,9.92,0,-0.221,0.0281,0
-1.62,0,0,0,0,-3.24,1,1.67e-07,0.00538,0.00225,0,-0,9.92,0,-0.219,0.0288,0
-1.59,0,0,0,0,-3.17,1,1.67e-07,0.0054,0.00219,0,-0,9.91,0,-0.218,0.0294,0
-1.55,0,0,0,0,-3.11,1,1.67e-07,0.00542,0.00213,0,-0,9.92,0,-0.216,0.0301,0
-1.52,0,0,0,0,-3.04,1,1.67e-07,0.00544,0.00207,0,-0,9.92,0,-0.214,0.0308,0
-1.49,0,0,0,0,-2.98,1,1.67e-07,0.00546,0.00201,0,-0,9.92,0,-0.212,0.0314,0
-1.46,0,0,0,0,-2.93,1,1.67e-07,0.00547,0.00195,0,-0,9.92,0,-0.211,0.0321,0
-1.43,0,0,0,0,-2.87,1,1.67e-07,0.00548,0.0019,0,-0,9.92,0,-0.209,0.0327,0
-1.41,0,0,0,0,-2.81,1,1.67e-07,0.00549,0.00184,0,-0,9.91,0,-0.207,0.0333,0
-1.38,0,0,0,0,-2.76,1,1.67e-07,0.00549,0.00179,0,-0,9.9,0,-0.205,0.034,0
-1.36,0,0,0,0,-2.71,1,1.67e-07,0.00549,0.00174,0,-0,9.89,0,-0.203,0.0346,0
-1.33,0,0,0,0,-2.66,1,1.67e-07,0.00548,0.00169,0,-0,9.87,0,-0.201,0.0352,0
-1.31,0,0,0,0,-2.61,1,1.67e-07,0.00547,0.00163,0,-0,9.85,0,-0.199,0.0358,0
-1.28,0,0,0,0,-2.57,1,1.67e-07,0.00546,0.00158,0,-0,9.83,0,-0.197,0.0364,0
-1.26,0,0,0,0,-2.52,1,1.67e-07,0.00545,0.00154,0,-0,9.81,0,-0.195,0.037,0
-1.24,0,0,0,0,-2.48,1,1.67e-07,0.00543,0.00149,0,-0,9.79,0,-0.193,0.0376,0
-1.22,0,0,0,0,-2.44,1,1.67e-07,0.00541,0.00144,0,-0,9.76,0,-0.191,0.0382,0
-1.2,0,0,0,0,-2.39,1,1.67e-07,0.00539,0.0014,0,-0,9.74,0,-0.188,0.0388,0
-1.18,0,0,0,0,-2.35,1,1.67e-07,0.00536,0.00135,0,-0,9.71,0,-0.186,0.0394,0
-1.16,0,0,0,0,-2.32,1,1.67e-07,0.00534,0.00131,0,-0,9.68,0,-0.184,0.04,0
-1.14,0,0,0,0,-2.28,1,1.67e-07,0.00532,0.00127,0,-0,9.65,0,-0.181,0.0405,0
-1.12,0,0,0,0,-2.24,1,1.67e-07,0.00529,0.00122,0,-0,9.62,0,-0.179,0.0411,0
-1.1,0,0,0,0,-2.21,1,1.67e-07,0.00526,0.00118,0,-0,9.59,0,-0.177,0.0416,0
-1.09,0,0,0,0,-2.17,1,1.67e-07,0.00524,0.00115,0,-0,9.56,0,-0.174,0.0422,0
-1.07,0,0,0,0,-2.14,1,1.67e-07,0.00521,0.00111,0,-0,9.53,0,-0.172,0.0427,0
-1.05,0,0,0,0,-2.1,1,1.67e-07,0.00518,0.00107,0,-0,9.5,0,-0.169,0.0432,0
-1.04,0,0,0,0,-2.07,1,1.67e-07,0.00515,0.00104,0,-0,9.47,0,-0.167,0.0437,0
-1.02,0,0,0,0,-2.04,1,1.67e-07,0.00512,0.001,0,-0,9.44,0,-0.164,0.0443,0
-1.01,0,0,0,0,-2.01,1,1.67e-07,0.00509,0.000969,0,-0,9.41,0,-0.161,0.0448,0
-0.991,0,0,0,0,-1.98,1,1.67e-07,0.00506,0.000936,0,-0,9.37,0,-0.159,0.0453,0
-0.976,0,0,0,0,-1.95,1,1.67e-07,0.00503,0.000905,0,-0,9.34,0,-0.156,0.0458,0
-0.962,0,0,0,0,-1.92,1,1.67e-07,0.005,0.000874,0,-0,9.31,0,-0.153,0.0462,0
-0.949,0,0,0,0,-1.9,1,1.67e-07,0.00497,0.000844,0,-0,9.28,0,-0.151,0.0467,0
-0.935,0,0,0,0,-1.87,1,1.67e-07,0.00494,0.000816,0,-0,9.25,0,-0.148,0.0472,0
-0.922,0,0,0,0,-1.84,1,1.67e-07,0.00491,0.000788,0,-0,9.22,0,-0.145,0.0476,0
-0.909,0,0,0,0,-1.82,1,1.67e-07,0.00488,0.00076,0,-0,9.19,0,-0.142,0.0481,0
-0.897,0,0,0,0,-1.79,1,1.67e-07,0.00485,0.000734,0,-0,9.15,0,-0.139,0.0485,0
-0.884,0,0,0,0,-1.77,1,1.67e-07,0.00482,0.000708,0,-0,9.12,0,-0.136,0.049,0
-0.872,0,0,0,0,-1.74,1,1.67e-07,0.00479,0.000683,0,-0,9.09,0,-0.133,0.0494,0
-0.861,0,0,0,0,-1.72,1,1.67e-07,0.00476,0.000658,0,-0,9.06,0,-0.13,0.0498,0
-0.849,0,0,0,0,-1.7,1,1.67e-07,0.00473,0.000635,0,-0,9.03,0,-0.127,0.0502,0
-0.838,0,0,0,0,-1.68,1,1.67e-07,0.0047,0.000612,0,-0,9,0,-0.124,0.0507,0
-0.827,0,0,0,0,-1.65,1,1.67e-07,0.00467,0.000589,0,-0,8.97,0,-0.121,0.051,0
-0.816,0,0,0,0,-1.63,1,1.67e-07,0.00464,0.000567,0,-0,8.94,0,-0.118,0.0514,0
-0.805,0,0,0,0,-1.61,1,1.67e-07,0.00461,0.000546,0,-0,8.91,0,-0.115,0.0518,0
-0.795,0,0,0,0,-1.59,1,1.67e-07,0.00458,0.000525,0,-0,8.88,0,-0.112,0.0522,0
-0.785,0,0,0,0,-1.57,1,1.67e-07,0.00455,0.000505,0,-0,8.85,0,-0.108,0.0526,0
-0.775,0,0,0,0,-1.55,1,1.67e-07,0.00452,0.000485,0,-0,8.82,0,-0.105,0.0529,0
-0.765,0,0,0,0,-1.53,1,1.67e-07,0.00449,0.000466,0,-0,8.79,0,-0.102,0.0533,0
-0.755,0,0,0,0,-1.51,1,1.67e-07,0.00446,0.000448,0,-0,8.76,0,-0.0986,0.0536,0
-0.745,0,0,0,0,-1.49,1,1.67e-07,0.00444,0.00043,0,-0,8.73,0,-0.0952,0.0539,0
-0.736,0,0,0,0,-1.47,1,1.67e-07,0.00441,0.000412,0,-0,8.7,0,-0.0919,0.0542,0
-0.727,0,0,0,0,-1.45,1,1.67e-07,0.00438,0.000395,0,-0,8.67,0,-0.0885,0.0546,0
-0.718,0,0,0,0,-1.44,1,1.67e-07,0.00435,0.000378,0,-0,8.64,0,-0.085,0.0549,0
-0.709,0,0,0,0,-1.42,1,1.67e-07,0.00432,0.000362,0,-0,8.61,0,-0.0816,0.0552,0
-0.7,0,0,0,0,-1.4,1,1.67e-07,0.00429,0.000346,0,-0,8.58,0,-0.0781,0.0554,0
-0.692,0,0,0,0,-1.38,1,1.67e-07,0.00426,0.00033,0,-0,8.55,0,-0.0745,0.0557,0
-0.683,0,0,0,0,-1.37,1,1.67e-07,0.00423,0.000315,0,-0,8.52,0,-0.071,0.056,0
-0.675,0,0,0,0,-1.35,1,1.67e-07,0.00421,0.0003,0,-0,8.49,0,-0.0674,0.0563,0
-0.667,0,0,0,0,-1.33,1,1.67e-07,0.00418,0.000286,0,-0,8.46,0,-0.0638,0.0565,0
-0.659,0,0,0,0,-1.32,1,1.67e-07,0.00415,0.000272,0,-0,8.43,0,-0.0602,0.0567,0
-0.651,0,0,0,0,-1.3,1,1.67e-07,0.00412,0.000258,0,-0,8.4,0,-0.0565,0.057,0
-0.643,0,0,0,0,-1.29,1,1.67e-07,0.00409,0.000245,0,-0,8.38,0,-0.0528,0.0572,0
-0.635,0,0,0,0,-1.27,1,1.67e-07,0.00407,0.000232,0,-0,8.35,0,-0.0491,0.0574,0
-0.627,0,0,0,0,-1.25,1,1.67e-07,0.00404,0.000219,0,-0,8.32,0,-0.0454,0.0576,0
-0.62,0,0,0,0,-1.24,1,1.67e-07,0.00401,0.000207,0,-0,8.29,0,-0.0416,0.0578,0
-0.612,0,0,0,0,-1.22,1,1.67e-07,0.00398,0.000195,0,-0,8.26,0,-0.0378,0.058,0
-0.605,0,0,0,0,-1.21,1,1.67e-07,0.00396,0.000183,0,-0,8.23,0,-0.034,0.0582,0
-0.598,0,0,0,0,-1.2,1,1.67e-07,0.00393,0.000172,0,-0,8.2,0,-0.0302,0.0584,0
-0.591,0,0,0,0,-1.18,1,1.67e-07,0.0039,0.000161,0,-0,8.17,0,-0.0263,0.0585,0
-0.584,0,0,0,0,-1.17,1,1.67e-07,0.00388,0.00015,0,-0,8.14,0,-0.0224,0.0587,0
-0.577,0,0,0,0,-1.15,1,1.67e-07,0.00385,0.000139,0,-0,8.12,0,-0.0185,0.0588,0
-0.57,0,0,0,0,-1.14,1,1.67e-07,0.00382,0.000129,0,-0,8.09,0,-0.0146,0.059,0
-0.563,0,0,0,0,-1.13,1,1.67e-07,0.0038,0.000119,0,-0,8.06,0,-0.0107,0.0591,0
