"Pressure","Velocity:0","Velocity:1","Velocity:2","Nu_Tilde","Pressure_Coefficient","Density","Laminar_Viscosity","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Heat_Flux","Y_Plus","Eddy_Viscosity","Points:0","Points:1","Points:2"
-0.02259,0,0,0,0,-0.04518,1,1.6667e-07,-6.2318e-06,8.4916e-07,0,-0,33.759,0,0.69954,0.0071015,0
-0.020912,0,0,0,0,-0.041825,1,1.6667e-07,-6.4816e-06,8.9032e-07,0,-0,34.722,0,0.70595,0.0062249,0
-0.019295,0,0,0,0,-0.03859,1,1.6667e-07,-6.6454e-06,9.1973e-07,0,-0,35.418,0,0.71194,0.0053988,0
-0.017732,0,0,0,0,-0.035465,1,1.6667e-07,-6.7248e-06,9.373e-07,0,-0,35.849,0,0.71751,0.0046252,0
-0.016224,0,0,0,0,-0.032447,1,1.6667e-07,-6.724e-06,9.4332e-07,0,-0,36.018,0,0.72265,0.003906,0
-0.014774,0,0,0,0,-0.029548,1,1.6667e-07,-6.6502e-06,9.3858e-07,0,-0,35.931,0,0.72736,0.003243,0
-0.013395,0,0,0,0,-0.026789,1,1.6667e-07,-6.5144e-06,9.2445e-07,0,-0,35.598,0,0.73164,0.0026378,0
-0.012091,0,0,0,0,-0.024181,1,1.6667e-07,-6.3306e-06,9.0278e-07,0,-0,35.03,0,0.73547,0.0020921,0
-0.010852,0,0,0,0,-0.021704,1,1.6667e-07,-6.1128e-06,8.7554e-07,0,-0,34.227,0,0.73886,0.0016071,0
-0.0097008,0,0,0,0,-0.019402,1,1.6667e-07,-5.8709e-06,8.4409e-07,0,-0,33.161,0,0.74181,0.0011841,0
-0.0086796,0,0,0,0,-0.017359,1,1.6667e-07,-5.6115e-06,8.094e-07,0,-0,31.774,0,0.74431,0.00082433,0
-0.0068974,0,0,0,0,-0.013795,1,1.6667e-07,-5.384e-06,7.7865e-07,0,-0,30.109,0,0.74635,0.00052863,0
-5.8831e-05,0,0,0,0,-0.00011766,1,1.6667e-07,-5.3112e-06,7.697e-07,0,-0,28.379,0,0.74795,0.00029782,0
0.016232,0,0,0,0,0.032463,1,1.6667e-07,-5.2053e-06,7.5548e-07,0,-0,25.956,0,0.74909,0.00013251,0
0.023571,0,0,0,0,0.047142,1,1.6667e-07,-3.6802e-06,5.3461e-07,0,-0,19.533,0,0.74977,3.3151e-05,0
